gene,pu_score,pu_rank,label,is_lcgene_gene,is_val_gene,is_query_gene,pu_novel_candidate
MED28,0.07186666666666663,4797,0,False,False,False,False
FMO4,0.07186666666666662,4798,0,False,False,False,False
PLA2R1,0.07176666666666665,4799,0,False,False,False,False
SLC25A25,0.07163333333333327,4800,0,False,False,False,False
HIVEP2,0.07163333333333322,4801,0,False,False,False,False
ZNF470,0.07156666666666657,4802,0,False,False,False,False
PSMB10,0.07153333333333337,4803,0,False,False,False,False
KLHL25,0.07149999999999992,4804,0,False,False,False,False
GPX4,0.07143333333333328,4805,0,False,False,False,False
PSAP,0.07126666666666662,4806,0,False,False,False,False
MGLL,0.07123333333333326,4807,0,False,False,False,False
ITPRIPL1,0.07106666666666656,4808,0,False,False,False,False
DDX60L,0.07096666666666665,4809,0,False,False,False,False
MYO1F,0.07093333333333328,4810,0,False,False,False,False
PDIA4,0.07093333333333326,4811,0,False,True,False,False
GMNN,0.07089999999999992,4812,0,False,False,False,False
CCDC86,0.07089999999999992,4812,0,False,False,False,False
TRIM45,0.0708666666666666,4814,0,False,False,False,False
C22ORF23,0.07083333333333326,4815,0,False,True,False,False
PPP1R3E,0.07079999999999995,4816,0,False,False,False,False
SDC2,0.07079999999999992,4817,0,False,False,False,False
RAPH1,0.0707666666666666,4818,0,False,False,False,False
ZNF391,0.07073333333333327,4819,0,False,False,False,False
ALG5,0.07063333333333328,4820,0,False,False,False,False
MEMO1,0.07056666666666662,4821,0,False,True,False,False
TFB2M,0.07053333333333321,4822,0,False,False,False,False
MERTK,0.07053333333333321,4822,0,False,False,False,False
KCNAB2,0.07049999999999997,4824,0,False,False,False,False
PNO1,0.07049999999999994,4825,0,False,False,False,False
PCID2,0.07039999999999996,4826,0,False,False,False,False
XRCC3,0.07039999999999995,4827,0,False,False,False,False
SNX12,0.07029999999999995,4828,0,False,False,False,False
GYG1,0.07026666666666667,4829,0,False,False,False,False
INO80B,0.07016666666666663,4830,0,False,False,False,False
FXN,0.07016666666666663,4830,0,False,False,False,False
CENPH,0.07013333333333337,4832,0,False,False,False,False
DZIP1,0.07013333333333331,4833,0,False,False,False,False
SPRY3,0.07010000000000001,4834,0,False,False,False,False
KIAA1958,0.07006666666666664,4835,0,False,False,False,False
PNPLA2,0.07006666666666662,4836,0,False,True,False,False
CTU1,0.07003333333333334,4837,0,False,False,False,False
KCTD12,0.06996666666666661,4838,0,False,False,False,False
ZNF304,0.06989999999999996,4839,0,False,True,False,False
CROT,0.06979999999999995,4840,0,False,False,False,False
TYSND1,0.06976666666666664,4841,0,False,False,False,False
COX8A,0.06969999999999989,4842,0,False,False,False,False
MTCH2,0.06959999999999988,4843,0,False,False,False,False
CMTM8,0.0695666666666666,4844,0,False,False,False,False
MAP3K6,0.06953333333333327,4845,0,False,False,False,False
POP5,0.06953333333333318,4846,0,False,True,False,False
KCNC3,0.06950000000000003,4847,0,False,False,False,False
ABCA11P,0.06949999999999994,4848,0,False,False,False,False
LRP2BP,0.06943333333333333,4849,0,False,False,False,False
PMS2,0.06943333333333325,4850,0,False,False,False,False
IL6R,0.06939999999999996,4851,0,False,False,False,False
TIMELESS,0.06939999999999995,4852,0,False,False,False,False
PTGFRN,0.0693333333333332,4853,0,False,False,False,False
APOBEC3F,0.06926666666666666,4854,0,False,False,False,False
CRIM1,0.06913333333333326,4855,0,False,True,False,False
RNF169,0.0690333333333333,4856,0,False,False,False,False
TLR6,0.0690333333333333,4856,0,False,False,False,False
TRANK1,0.06900000000000002,4858,0,False,False,False,False
HTRA1,0.06889999999999993,4859,0,False,True,False,False
PSMD8,0.06886666666666665,4860,0,False,False,False,False
CDKN2C,0.06883333333333329,4861,0,False,False,False,False
TCEAL1,0.06883333333333329,4861,0,False,False,False,False
RASSF1,0.06879999999999997,4863,0,False,False,False,False
CLDN15,0.0687666666666666,4864,0,False,False,False,False
CLTCL1,0.06869999999999993,4865,0,False,False,False,False
IL1RAP,0.06866666666666657,4866,0,False,False,False,False
MGRN1,0.06863333333333325,4867,0,False,False,False,False
IPMK,0.06849999999999995,4868,0,False,False,False,False
MPL,0.0683666666666667,4869,0,False,False,False,False
AXL,0.0683666666666666,4870,0,False,False,False,False
GSTO1,0.06816666666666661,4871,0,False,False,False,False
MRPS17,0.06809999999999991,4872,0,False,False,False,False
ADAP2,0.06803333333333332,4873,0,False,False,False,False
GNA11,0.06779999999999996,4874,0,False,False,False,False
ZNF425,0.06769999999999995,4875,0,False,False,False,False
TLE2,0.06766666666666664,4876,0,False,False,False,False
SYDE1,0.06763333333333325,4877,0,False,False,False,False
FSTL1,0.06763333333333323,4878,0,False,False,False,False
MLF1,0.06759999999999994,4879,0,False,False,False,False
FAM136A,0.06749999999999994,4880,0,False,False,False,False
ETV5,0.06746666666666663,4881,0,False,False,False,False
CHST11,0.06746666666666663,4881,0,False,False,False,False
FAM124A,0.06746666666666659,4883,0,False,False,False,False
KLF12,0.06739999999999995,4884,0,False,False,False,False
CHTF18,0.06729999999999998,4885,0,False,False,False,False
IFIT5,0.06729999999999996,4886,0,False,True,False,False
NLGN2,0.06719999999999994,4887,0,False,True,False,False
DCUN1D2,0.0671666666666666,4888,0,False,False,False,False
BRF2,0.06699999999999998,4889,0,False,False,False,False
S100A11,0.0669999999999999,4890,0,False,False,False,False
CSGALNACT1,0.06689999999999995,4891,0,False,False,False,False
DNAJC28,0.06686666666666664,4892,0,False,True,False,False
HYOU1,0.06683333333333326,4893,0,False,False,False,False
PFKFB4,0.06676666666666656,4894,0,False,False,False,False
GTF2A2,0.06663333333333324,4895,0,False,False,False,False
TMEM86B,0.0666333333333332,4896,0,False,False,False,False
UBE2J1,0.06659999999999996,4897,0,False,False,False,False
TMEM182,0.0665999999999999,4898,0,False,False,False,False
MRPL23,0.06653333333333332,4899,0,False,False,False,False
FGD1,0.06653333333333328,4900,0,False,False,False,False
CORO7,0.06653333333333324,4901,0,False,False,False,False
ST6GALNAC6,0.06646666666666662,4902,0,False,False,False,False
TMCC3,0.06643333333333326,4903,0,False,False,False,False
CD99,0.06629999999999993,4904,0,False,False,False,False
TMEM209,0.06626666666666661,4905,0,False,False,False,False
SUV39H2,0.06623333333333328,4906,0,False,False,False,False
ZNF692,0.06623333333333328,4906,0,False,True,False,False
ARAP3,0.06623333333333327,4908,0,False,False,False,False
PIM3,0.06616666666666667,4909,0,False,False,False,False
SLC36A1,0.0661333333333332,4910,0,False,False,False,False
RPP40,0.06609999999999998,4911,0,False,False,False,False
KLHL11,0.06609999999999996,4912,0,False,False,False,False
ACSF3,0.06609999999999996,4912,0,False,False,False,False
ZBTB20,0.06609999999999995,4914,0,False,False,False,False
PDLIM7,0.06599999999999995,4915,0,False,True,False,False
ENDOG,0.06599999999999993,4916,0,False,False,False,False
ZNF628,0.06596666666666656,4917,0,False,False,False,False
ZNF501,0.06593333333333333,4918,0,False,True,False,False
DTX3L,0.06586666666666662,4919,0,False,True,False,False
BEND3P3,0.06586666666666657,4920,0,False,False,False,False
LAP3,0.06576666666666657,4921,0,False,False,False,False
ARL2,0.06573333333333325,4922,0,False,False,False,False
LRRC59,0.06559999999999999,4923,0,False,False,False,False
PHF23,0.06553333333333332,4924,0,False,False,False,False
PDLIM2,0.0655333333333333,4925,0,False,True,False,False
TMEM18,0.06546666666666667,4926,0,False,False,False,False
CCDC34,0.06536666666666661,4927,0,False,False,False,False
THAP2,0.06533333333333333,4928,0,False,False,False,False
RPL34,0.06533333333333323,4929,0,False,False,False,False
MACROD1,0.0652666666666666,4930,0,False,False,False,False
SKP2,0.06519999999999997,4931,0,False,False,False,False
GPD1L,0.06499999999999996,4932,0,False,False,False,False
ZNF440,0.0649999999999999,4933,0,False,False,False,False
TUBB,0.06486666666666661,4934,0,False,False,False,False
ZNF544,0.06476666666666661,4935,0,False,False,False,False
RALGAPA1,0.06469999999999998,4936,0,False,False,False,False
LRP1,0.06466666666666661,4937,0,False,False,False,False
MIDN,0.06456666666666667,4938,0,False,False,False,False
RBM47,0.06456666666666659,4939,0,False,False,False,False
CCDC15,0.06449999999999993,4940,0,False,False,False,False
FADS1,0.06446666666666663,4941,0,False,True,False,False
TRMT5,0.06433333333333333,4942,0,False,False,False,False
ZNF610,0.06426666666666664,4943,0,False,False,False,False
PPP1R12C,0.06423333333333334,4944,0,False,True,False,False
RECK,0.06423333333333325,4945,0,False,True,False,False
FZD7,0.06409999999999993,4946,0,False,True,False,False
RAB20,0.06403333333333329,4947,0,False,False,False,False
GTPBP8,0.06403333333333329,4947,0,False,False,False,False
SMAD7,0.06386666666666661,4949,0,False,False,False,False
BYSL,0.06386666666666661,4949,0,False,False,False,False
THEM4,0.06383333333333323,4951,0,False,True,False,False
SNHG10,0.06369999999999998,4952,0,False,False,False,False
TMEM14C,0.0636666666666666,4953,0,False,False,False,False
DENND2C,0.0636666666666666,4953,0,False,True,False,False
ARMC9,0.06363333333333333,4955,0,False,True,False,False
ZNF577,0.06363333333333332,4956,0,False,False,False,False
CPD,0.06363333333333326,4957,0,False,False,False,False
ZNF180,0.06363333333333325,4958,0,False,True,False,False
STIP1,0.06363333333333322,4959,0,False,False,False,False
SSH2,0.06359999999999995,4960,0,False,True,False,False
RBKS,0.06356666666666663,4961,0,False,False,False,False
POLR3C,0.06356666666666659,4962,0,False,False,False,False
GCAT,0.06353333333333329,4963,0,False,False,False,False
LIN9,0.06353333333333326,4964,0,False,False,False,False
ZC3HAV1L,0.06343333333333327,4965,0,False,False,False,False
BTN2A2,0.0633666666666667,4966,0,False,False,False,False
DHRS3,0.06333333333333328,4967,0,False,False,False,False
HMGN5,0.06333333333333324,4968,0,False,False,False,False
RASA3,0.0632666666666666,4969,0,False,False,False,False
ZNF266,0.0632,4970,0,False,True,False,False
TNS1,0.06319999999999999,4971,0,False,False,False,False
CYP2U1,0.06316666666666655,4972,0,False,False,False,False
SELENOF,0.06309999999999993,4973,0,False,False,False,False
TDP2,0.06299999999999992,4974,0,False,False,False,False
ARMC6,0.06299999999999989,4975,0,False,True,False,False
UQCRFS1,0.06296666666666659,4976,0,False,False,False,False
LOXL3,0.06293333333333326,4977,0,False,False,False,False
RGS3,0.06293333333333324,4978,0,False,False,False,False
DKC1,0.06279999999999998,4979,0,False,False,False,False
TMEM98,0.06276666666666661,4980,0,False,False,False,False
DOCK4,0.06276666666666658,4981,0,False,False,False,False
KCTD15,0.06276666666666655,4982,0,False,False,False,False
LRIG1,0.06266666666666666,4983,0,False,False,False,False
SLFN11,0.06266666666666663,4984,0,False,True,False,False
PPIF,0.0626666666666666,4985,0,False,False,False,False
GSTP1,0.06266666666666659,4986,0,False,False,False,False
RNF166,0.06266666666666652,4987,0,False,True,False,False
FAM151B,0.06253333333333333,4988,0,False,False,False,False
INCA1,0.06253333333333327,4989,0,False,False,False,False
DAPK3,0.062499999999999965,4990,0,False,False,False,False
GM2A,0.062433333333333216,4991,0,False,False,False,False
XPC,0.062366666666666584,4992,0,False,False,False,False
JAM3,0.06223333333333328,4993,0,False,False,False,False
ATF4,0.062133333333333256,4994,0,False,False,False,False
KBTBD6,0.062099999999999905,4995,0,False,False,False,False
EPOR,0.06199999999999992,4996,0,False,False,False,False
NPR2,0.06196666666666661,4997,0,False,False,False,False
ACTR3C,0.061899999999999955,4998,0,False,False,False,False
PRKX,0.061899999999999906,4999,0,False,False,False,False
POMZP3,0.061799999999999904,5000,0,False,False,False,False
GALE,0.061766666666666636,5001,0,False,False,False,False
PEX11A,0.061699999999999935,5002,0,False,False,False,False
LOH12CR2,0.06156666666666658,5003,0,False,True,False,False
AMPD3,0.0615333333333333,5004,0,False,False,False,False
RABL2B,0.06153333333333323,5005,0,False,False,False,False
HSP90AB1,0.061466666666666565,5006,0,False,False,False,False
ZBTB47,0.061433333333333284,5007,0,False,False,False,False
NUDT19,0.06136666666666662,5008,0,False,False,False,False
C12ORF60,0.061333333333333295,5009,0,False,False,False,False
RPSA,0.06129999999999995,5010,0,False,False,False,False
ADAT3,0.061266666666666615,5011,0,False,True,False,False
PDK2,0.06119999999999998,5012,0,False,False,False,False
PREX1,0.0611666666666666,5013,0,False,True,False,False
PARP9,0.060966666666666613,5014,0,False,False,False,False
JRK,0.06096666666666657,5015,0,False,False,False,False
NBEAL1,0.060833333333333295,5016,0,False,False,False,False
DAD1,0.06079999999999996,5017,0,False,True,False,False
TCF4,0.06076666666666659,5018,0,False,True,False,False
MRPL1,0.060666666666666653,5019,0,False,False,False,False
RAB31,0.06066666666666662,5020,0,False,True,False,False
TDG,0.060599999999999904,5021,0,False,False,False,False
SHC1,0.06056666666666657,5022,0,False,False,False,False
PAQR8,0.0605333333333333,5023,0,False,True,False,False
EML1,0.06049999999999997,5024,0,False,False,False,False
ARHGDIB,0.060499999999999915,5025,0,False,False,False,False
PRDM5,0.06043333333333332,5026,0,False,False,False,False
AKAP13,0.06043333333333327,5027,0,False,True,False,False
KLHL3,0.06033333333333333,5028,0,False,False,False,False
TUSC1,0.060299999999999965,5029,0,False,False,False,False
PRRG4,0.06029999999999994,5030,0,False,False,False,False
CNKSR3,0.0602666666666666,5031,0,False,False,False,False
RRS1,0.060199999999999934,5032,0,False,False,False,False
C3ORF62,0.06016666666666663,5033,0,False,True,False,False
FLI1,0.06016666666666658,5034,0,False,False,False,False
TIAM2,0.06013333333333333,5035,0,False,False,False,False
QKI,0.06009999999999988,5036,0,False,False,False,False
RRP9,0.060066666666666615,5037,0,False,False,False,False
PCBD2,0.060066666666666595,5038,0,False,False,False,False
HMBS,0.060033333333333265,5039,0,False,False,False,False
NLGN3,0.05999999999999995,5040,0,False,True,False,False
STK4,0.05999999999999993,5041,0,False,True,False,False
CDK5,0.0599333333333333,5042,0,False,False,False,False
RHOG,0.05983333333333329,5043,0,False,False,False,False
JAK2,0.05983333333333327,5044,0,False,False,False,False
ZNF221,0.05979999999999999,5045,0,False,False,False,False
BMP8B,0.05976666666666661,5046,0,False,True,False,False
RP9,0.05973333333333329,5047,0,False,False,False,False
ZSWIM7,0.05973333333333328,5048,0,False,False,False,False
PMM1,0.059699999999999954,5049,0,False,False,False,False
NSF,0.05959999999999997,5050,0,False,False,False,False
WEE1,0.05956666666666659,5051,0,False,False,False,False
YWHAG,0.059533333333333285,5052,0,False,False,False,False
HLCS,0.05949999999999992,5053,0,False,False,False,False
FAH,0.0594333333333333,5054,0,False,True,False,False
BLZF1,0.05929999999999993,5055,0,False,False,False,False
TMEFF1,0.05926666666666666,5056,0,False,False,False,False
MRS2,0.05926666666666661,5057,0,False,False,False,False
MIR4435-2HG,0.05916666666666662,5058,0,False,False,False,False
BTF3L4,0.05916666666666661,5059,0,False,False,False,False
PDIA6,0.05906666666666663,5060,0,False,False,False,False
AKAP1,0.0590333333333333,5061,0,False,False,False,False
SLC6A9,0.059033333333333264,5062,0,False,False,False,False
JAZF1,0.05903333333333325,5063,0,False,False,False,False
CALD1,0.05899999999999994,5064,0,False,True,False,False
VWA5A,0.05886666666666668,5065,0,False,True,False,False
CDNF,0.05886666666666658,5066,0,False,False,False,False
RPGR,0.05879999999999998,5067,0,False,False,False,False
STON2,0.05876666666666658,5068,0,False,False,False,False
ZNF155,0.05873333333333331,5069,0,False,False,False,False
NT5C,0.05869999999999991,5070,0,False,False,False,False
PGS1,0.05856666666666662,5071,0,False,False,False,False
PTPN6,0.05856666666666662,5071,0,False,False,False,False
SPAG16,0.05853333333333329,5073,0,False,False,False,False
RNF213,0.05839999999999997,5074,0,False,False,False,False
